Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,-2.000E-03,
Horizontal Units,s,
Horizontal Scale,2.500E-08,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-09,
Firmware,V1.04,
Time, ,
Mode,Fast,
Waveform Data,
-50,
-51,
-44,
-47,
-47,
-45,
-46,
-41,
-47,
-47,
-37,
-46,
-42,
-42,
-40,
-39,
-43,
-39,
-37,
-41,
-37,
-39,
-37,
-40,
-38,
-36,
-42,
-34,
-35,
-39,
-40,
-43,
-38,
-39,
-45,
-36,
-39,
-42,
-42,
-45,
-41,
-45,
-43,
-44,
-46,
-46,
-45,
-43,
-46,
-48,
-41,
-51,
-49,
-47,
-46,
-41,
-51,
-48,
-42,
-50,
-47,
-49,
-47,
-47,
-51,
-48,
-49,
-45,
-44,
-51,
-50,
-56,
-50,
-49,
-55,
-45,
-49,
-53,
-53,
-57,
-51,
-51,
-55,
-53,
-55,
-54,
-53,
-53,
-52,
-55,
-50,
-57,
-55,
-51,
-50,
-46,
-51,
-52,
-43,
-51,
-43,
-47,
-45,
-40,
-45,
-43,
-41,
-41,
-37,
-43,
-42,
-41,
-41,
-39,
-41,
-35,
-38,
-43,
-39,
-43,
-40,
-40,
-42,
-37,
-42,
-40,
-39,
-45,
-39,
-40,
-40,
-43,
-43,
-39,
-41,
-42,
-40,
-41,
-41,
-47,
-43,
-43,
-44,
-39,
-42,
-45,
-43,
-43,
-42,
-47,
-45,
-39,
-47,
-48,
-43,
-41,
-42,
-49,
-47,
-47,
-50,
-48,
-47,
-46,
-47,
-50,
-49,
-55,
-51,
-48,
-53,
-53,
-54,
-51,
-52,
-57,
-49,
-51,
-55,
-55,
-56,
-54,
-53,
-51,
-50,
-53,
-51,
-53,
-51,
-55,
-51,
-44,
-53,
-53,
-47,
-49,
-45,
-49,
-47,
-43,
-51,
-47,
-43,
-40,
-39,
-42,
-43,
-47,
-42,
-43,
-43,
-37,
-39,
-41,
-43,
-47,
-36,
-39,
-43,
-42,
-43,
-43,
-41,
-42,
-39,
-38,
-39,
-47,
-44,
-43,
-39,
-35,
-43,
-41,
-37,
-42,
-41,
-41,
-39,
-36,
-47,
-44,
-40,
-37,
-37,
-41,
-45,
-45,
-46,
-47,
-47,
-39,
-40,
-44,
-49,
-53,
-42,
-48,
-49,
-48,
-49,
-51,
-50,
-53,
-45,
-47,
-50,
-57,
-55,
-55,
-51,
-47,
-53,
-50,
-49,
-55,
-53,
-55,
-51,
-45,
-58,
-53,
-49,
-48,
-47,
-50,
-51,
-51,
-54,
-55,
-50,
-45,
-46,
-47,
-49,
-55,
-45,
-50,
-49,
-46,
-45,
-45,
-46,
-50,
-41,
-43,
-45,
-48,
-44,
-43,
-43,
-40,
-42,
-39,
-41,
-45,
-43,
-43,
-42,
-36,
-44,
-41,
-39,
-41,
-41,
-43,
-40,
-37,
-42,
-43,
-37,
-36,
-38,
-41,
-39,
-42,
-38,
-42,
-39,
-39,
-37,
-38,
-40,
-46,
-39,
-40,
-43,
-44,
-43,
-41,
-45,
-47,
-46,
-43,
-49,
-49,
-50,
-51,
-49,
-45,
-51,
-50,
-53,
-51,
-53,
-57,
-53,
-46,
-53,
-57,
-49,
-51,
-50,
-55,
-52,
-51,
-51,
-54,
-47,
-50,
-46,
-47,
-51,
-56,
-48,
-49,
-48,
-51,
-47,
-46,
-48,
-54,
-47,
-47,
-51,
-50,
-51,
-48,
-45,
-45,
-48,
-45,
-49,
-47,
-49,
-50,
-46,
-39,
-49,
-45,
-43,
-43,
-42,
-47,
-46,
-40,
-46,
-45,
-39,
-38,
-36,
-39,
-43,
-43,
-37,
-44,
-36,
-37,
-35,
-35,
-38,
-42,
-33,
-39,
-38,
-41,
-39,
-39,
-36,
-41,
-39,
-37,
-43,
-45,
-46,
-45,
-41,
-43,
-50,
-42,
-47,
-47,
-49,
-51,
-48,
-47,
-55,
-52,
-49,
-45,
-47,
-53,
-55,
-51,
-51,
-57,
-47,
-47,
-46,
-51,
-55,
-51,
-45,
-53,
-47,
-51,
-48,
-49,
-47,
-51,
-47,
-47,
-51,
-53,
-53,
-50,
-46,
-53,
-52,
-47,
-55,
-53,
-53,
-52,
-49,
-51,
-56,
-50,
-51,
-47,
-47,
-49,
-50,
-43,
-48,
-49,
-41,
-42,
-41,
-44,
